Time;Fitness;Cache Size;N;population_dim;tournament_size;crossing_probability;mutation_probability;exchange_num;steps
4.3055384159088135;3;200;8;100;3;0.65;0.05;1;200
3.590935230255127;0;174;8;100;3;0.65;0.05;1;200
3.4031403064727783;0;164;8;100;3;0.65;0.05;1;200
4.21209454536438;3;200;8;100;3;0.65;0.05;1;200
2.5782341957092285;0;120;8;100;3;0.65;0.05;1;200
1.7218704223632812;0;74;8;100;3;0.65;0.05;1;200
2.579047918319702;0;118;8;100;3;0.65;0.05;1;200
1.399968147277832;0;62;8;100;3;0.65;0.05;1;200
4.738699197769165;2;200;8;100;3;0.65;0.05;1;200
0.11531352996826172;0;6;8;100;3;0.65;0.05;1;200
4.715678930282593;4;200;8;100;3;0.65;0.05;1;200
4.470932722091675;3;200;8;100;3;0.65;0.05;1;200
0.0;0;1;8;100;3;0.65;0.05;1;200
0.3539397716522217;0;17;8;100;3;0.65;0.05;1;200
4.4742350578308105;3;200;8;100;3;0.65;0.05;1;200
0.0;0;1;8;100;3;0.65;0.05;1;200
4.460570812225342;2;200;8;100;3;0.65;0.05;1;200
3.457352876663208;0;157;8;100;3;0.65;0.05;1;200
2.4409687519073486;0;108;8;100;3;0.65;0.05;1;200
4.501728534698486;3;200;8;100;3;0.65;0.05;1;200
1.6979753971099854;0;69;8;100;3;0.65;0.05;1;200
4.626168966293335;3;200;8;100;3;0.65;0.05;1;200
0.0;0;1;8;100;3;0.65;0.05;1;200
0.004031658172607422;0;1;8;100;3;0.65;0.05;1;200
2.1759045124053955;0;103;8;100;3;0.65;0.05;1;200
0.2306504249572754;0;12;8;100;3;0.65;0.05;1;200
4.154555797576904;5;200;8;100;3;0.65;0.05;1;200
0.08470582962036133;0;5;8;100;3;0.65;0.05;1;200
0.0009999275207519531;0;1;8;100;3;0.65;0.05;1;200
2.1579275131225586;0;108;8;100;3;0.65;0.05;1;200
2.2522366046905518;0;107;8;100;3;0.65;0.05;1;200
2.920436382293701;0;139;8;100;3;0.65;0.05;1;200
4.285843372344971;2;200;8;100;3;0.65;0.05;1;200
2.5101232528686523;0;121;8;100;3;0.65;0.05;1;200
0.001031637191772461;0;1;8;100;3;0.65;0.05;1;200
4.103230714797974;2;200;8;100;3;0.65;0.05;1;200
0.0009951591491699219;0;1;8;100;3;0.65;0.05;1;200
1.0538814067840576;0;52;8;100;3;0.65;0.05;1;200
0.550574779510498;0;28;8;100;3;0.65;0.05;1;200
2.5273513793945312;0;125;8;100;3;0.65;0.05;1;200
4.2500505447387695;3;200;8;100;3;0.65;0.05;1;200
0.4782729148864746;0;24;8;100;3;0.65;0.05;1;200
1.3012654781341553;0;63;8;100;3;0.65;0.05;1;200
4.1253883838653564;2;200;8;100;3;0.65;0.05;1;200
0.0009980201721191406;0;1;8;100;3;0.65;0.05;1;200
0.21733331680297852;0;11;8;100;3;0.65;0.05;1;200
4.157991647720337;3;200;8;100;3;0.65;0.05;1;200
0.001996755599975586;0;1;8;100;3;0.65;0.05;1;200
